anio,mes,dia,hora(utc),altura(mm)
2016,8,9,9,347 
2016,8,9,10,580 
2016,8,9,11,829 
2016,8,9,12,1030 
2016,8,9,13,1133 
2016,8,9,14,1119 
2016,8,9,15,992 
2016,8,9,16,787 
2016,8,9,17,558 
2016,8,9,18,365 
2016,8,9,19,253 
2016,8,9,20,242 
2016,8,9,21,332 
2016,8,9,22,500 
2016,8,9,23,701 
2016,8,10,0,878 
2016,8,10,1,981 
2016,8,10,2,984 
2016,8,10,3,883 
2016,8,10,4,702 
2016,8,10,5,487 
2016,8,10,6,295 
2016,8,10,7,174 
2016,8,10,8,157 
2016,8,10,9,249 
2016,8,10,10,432 
2016,8,10,11,666 
2016,8,10,12,895 
2016,8,10,13,1060 
2016,8,10,14,1124 
2016,8,10,15,1075 
2016,8,10,16,929 
2016,8,10,17,724 
2016,8,10,18,512 
2016,8,10,19,347 
2016,8,10,20,265 
2016,8,10,21,279 
2016,8,10,22,383 
2016,8,10,23,549 
2016,8,11,0,728 
2016,8,11,1,868 
2016,8,11,2,932 
2016,8,11,3,902 
2016,8,11,4,785 
2016,8,11,5,606 
2016,8,11,6,413 
2016,8,11,7,256 
2016,8,11,8,175 
2016,8,11,9,196 
2016,8,11,10,316 
2016,8,11,11,511 
2016,8,11,12,738 
2016,8,11,13,940 
2016,8,11,14,1069 
2016,8,11,15,1098 
2016,8,11,16,1024 
2016,8,11,17,868 
2016,8,11,18,669 
2016,8,11,19,476 
2016,8,11,20,338 
2016,8,11,21,282 
2016,8,11,22,317 
2016,8,11,23,428 
2016,8,12,0,583 
2016,8,12,1,736 
2016,8,12,2,843 
2016,8,12,3,876 
2016,8,12,4,825 
2016,8,12,5,700 
2016,8,12,6,530 
2016,8,12,7,360 
2016,8,12,8,234 
2016,8,12,9,188 
2016,8,12,10,239 
2016,8,12,11,379 
2016,8,12,12,577 
2016,8,12,13,790 
2016,8,12,14,966 
2016,8,12,15,1064 
2016,8,12,16,1067 
2016,8,12,17,977 
2016,8,12,18,816 
2016,8,12,19,625 
2016,8,12,20,451 
2016,8,12,21,335 
2016,8,12,22,301 
2016,8,12,23,348 
2016,8,13,0,459 
2016,8,13,1,601 
2016,8,13,2,731 
2016,8,13,3,813 
2016,8,13,4,825 
2016,8,13,5,763 
2016,8,13,6,636 
2016,8,13,7,476 
2016,8,13,8,326 
2016,8,13,9,225 
2016,8,13,10,207 
2016,8,13,11,280 
2016,8,13,12,431 
2016,8,13,13,627 
2016,8,13,14,825 
2016,8,13,15,978 
2016,8,13,16,1055 
2016,8,13,17,1040 
2016,8,13,18,940 
2016,8,13,19,777 
2016,8,13,20,593 
2016,8,13,21,434 
2016,8,13,22,335 
2016,8,13,23,313 
2016,8,14,0,367 
2016,8,14,1,475 
2016,8,14,2,605 
2016,8,14,3,720 
2016,8,14,4,788 
2016,8,14,5,790 
2016,8,14,6,720 
2016,8,14,7,593 
2016,8,14,8,441 
2016,8,14,9,305 
2016,8,14,10,224 
2016,8,14,11,224 
2016,8,14,12,311 
2016,8,14,13,468 
2016,8,14,14,662 
2016,8,14,15,850 
2016,8,14,16,990 
2016,8,14,17,1052 
2016,8,14,18,1026 
2016,8,14,19,915 
2016,8,14,20,749 
2016,8,14,21,569 
2016,8,14,22,419 
2016,8,14,23,328 
2016,8,15,0,312 
2016,8,15,1,369 
2016,8,15,2,478 
2016,8,15,3,606 
2016,8,15,4,717 
2016,8,15,5,780 
2016,8,15,6,777 
2016,8,15,7,701 
2016,8,15,8,571 
2016,8,15,9,421 
2016,8,15,10,292 
2016,8,15,11,221 
2016,8,15,12,232 
2016,8,15,13,328 
2016,8,15,14,492 
2016,8,15,15,688 
2016,8,15,16,875 
2016,8,15,17,1009 
2016,8,15,18,1063 
2016,8,15,19,1024 
2016,8,15,20,901 
2016,8,15,21,727 
2016,8,15,22,545 
2016,8,15,23,394 
2016,8,16,0,304 
2016,8,16,1,293 
2016,8,16,2,359 
2016,8,16,3,478 
2016,8,16,4,615 
2016,8,16,5,733 
2016,8,16,6,799 
2016,8,16,7,790 
2016,8,16,8,705 
2016,8,16,9,566 
2016,8,16,10,410 
2016,8,16,11,280 
2016,8,16,12,210 
2016,8,16,13,226 
2016,8,16,14,332 
2016,8,16,15,507 
2016,8,16,16,714 
2016,8,16,17,906 
2016,8,16,18,1041 
2016,8,16,19,1086 
2016,8,16,20,1031 
2016,8,16,21,892 
2016,8,16,22,703 
2016,8,16,23,510 
2016,8,17,0,350 
2016,8,17,1,259 
2016,8,17,2,259 
2016,8,17,3,344 
2016,8,17,4,485 
2016,8,17,5,643 
2016,8,17,6,776 
2016,8,17,7,846 
2016,8,17,8,829 
2016,8,17,9,729 
2016,8,17,10,574 
2016,8,17,11,404 
2016,8,17,12,261 
2016,8,17,13,184 
2016,8,17,14,206 
2016,8,17,15,327 
2016,8,17,16,521 
2016,8,17,17,745 
2016,8,17,18,947 
2016,8,17,19,1081 
2016,8,17,20,1115 
2016,8,17,21,1040 
2016,8,17,22,877 
2016,8,17,23,666 
2016,8,18,0,453 
2016,8,18,1,282 
2016,8,18,2,196 
2016,8,18,3,218 
2016,8,18,4,335 
2016,8,18,5,509 
2016,8,18,6,696 
2016,8,18,7,847 
2016,8,18,8,919 
2016,8,18,9,890 
2016,8,18,10,768 
2016,8,18,11,588 
2016,8,18,12,393 
2016,8,18,13,229 
2016,8,18,14,147 
2016,8,18,15,178 
2016,8,18,16,320 
2016,8,18,17,537 
2016,8,18,18,781 
2016,8,18,19,994 
2016,8,18,20,1125 
2016,8,18,21,1142 
2016,8,18,22,1041 
2016,8,18,23,848 
2016,8,19,0,608 
2016,8,19,1,371 
2016,8,19,2,194 
2016,8,19,3,125 
2016,8,19,4,182 
2016,8,19,5,340 
2016,8,19,6,556 
2016,8,19,7,775 
2016,8,19,8,943 
2016,8,19,9,1012 
2016,8,19,10,963 
2016,8,19,11,814 
2016,8,19,12,601 
2016,8,19,13,373 
2016,8,19,14,187 
2016,8,19,15,103 
2016,8,19,16,151 
2016,8,19,17,316 
2016,8,19,18,558 
2016,8,19,19,820 
2016,8,19,20,1041 
2016,8,19,21,1164 
2016,8,19,22,1157 
2016,8,19,23,1024 
2016,8,20,0,796 
2016,8,20,1,525 
2016,8,20,2,270 
2016,8,20,3,100 
2016,8,20,4,62 
2016,8,20,5,162 
2016,8,20,6,366 
2016,8,20,7,624 
2016,8,20,8,874 
2016,8,20,9,1052 
2016,8,20,10,1110 
2016,8,20,11,1037 
2016,8,20,12,853 
2016,8,20,13,601 
2016,8,20,14,340 
2016,8,20,15,140 
2016,8,20,16,63 
2016,8,20,17,130 
2016,8,20,18,318 
2016,8,20,19,582 
2016,8,20,20,859 
2016,8,20,21,1081 
2016,8,20,22,1187 
2016,8,20,23,1152 
2016,8,21,0,984 
2016,8,21,1,721 
2016,8,21,2,424 
2016,8,21,3,165 
2016,8,21,4,16 
2016,8,21,5,18 
2016,8,21,6,163 
2016,8,21,7,412 
2016,8,21,8,707 
2016,8,21,9,979 
2016,8,21,10,1158 
2016,8,21,11,1199 
2016,8,21,12,1096 
2016,8,21,13,874 
2016,8,21,14,585 
2016,8,21,15,300 
2016,8,21,16,97 
2016,8,21,17,34 
2016,8,21,18,120 
2016,8,21,19,328 
2016,8,21,20,609 
2016,8,21,21,894 
2016,8,21,22,1107 
2016,8,21,23,1191 
2016,8,22,0,1123 
2016,8,22,1,921 
2016,8,22,2,630 
2016,8,22,3,321 
2016,8,22,4,74 
2016,8,22,5,-43 
2016,8,22,6,0 
