anio,mes,dia,hora(utc),altura(mm)
2016,2,17,18,545 
2016,2,17,19,317 
2016,2,17,20,97 
2016,2,17,21,-59 
2016,2,17,22,-108 
2016,2,17,23,-33 
2016,2,18,0,152 
2016,2,18,1,407 
2016,2,18,2,674 
2016,2,18,3,890 
2016,2,18,4,1010 
2016,2,18,5,1009 
2016,2,18,6,889 
2016,2,18,7,680 
2016,2,18,8,436 
2016,2,18,9,215 
2016,2,18,10,66 
2016,2,18,11,21 
2016,2,18,12,86 
2016,2,18,13,239 
2016,2,18,14,433 
2016,2,18,15,615 
2016,2,18,16,736 
2016,2,18,17,763 
2016,2,18,18,686 
2016,2,18,19,523 
2016,2,18,20,316 
2016,2,18,21,120 
2016,2,18,22,-17 
2016,2,18,23,-56 
2016,2,19,0,15 
2016,2,19,1,185 
2016,2,19,2,417 
2016,2,19,3,659 
2016,2,19,4,855 
2016,2,19,5,964 
2016,2,19,6,962 
2016,2,19,7,849 
2016,2,19,8,656 
2016,2,19,9,431 
2016,2,19,10,227 
2016,2,19,11,88 
2016,2,19,12,44 
2016,2,19,13,101 
2016,2,19,14,241 
2016,2,19,15,422 
2016,2,19,16,594 
2016,2,19,17,711 
2016,2,19,18,742 
2016,2,19,19,673 
2016,2,19,20,523 
2016,2,19,21,333 
2016,2,19,22,151 
2016,2,19,23,24 
2016,2,20,0,-16 
2016,2,20,1,48 
2016,2,20,2,203 
2016,2,20,3,418 
2016,2,20,4,644 
2016,2,20,5,831 
2016,2,20,6,935 
2016,2,20,7,933 
2016,2,20,8,825 
2016,2,20,9,641 
2016,2,20,10,428 
2016,2,20,11,231 
2016,2,20,12,93 
2016,2,20,13,46 
2016,2,20,14,99 
2016,2,20,15,235 
2016,2,20,16,414 
2016,2,20,17,588 
2016,2,20,18,710 
2016,2,20,19,746 
2016,2,20,20,683 
2016,2,20,21,541 
2016,2,20,22,360 
2016,2,20,23,183 
2016,2,21,0,54 
2016,2,21,1,9 
2016,2,21,2,65 
2016,2,21,3,212 
2016,2,21,4,420 
2016,2,21,5,640 
2016,2,21,6,822 
2016,2,21,7,923 
2016,2,21,8,918 
2016,2,21,9,810 
2016,2,21,10,629 
2016,2,21,11,416 
2016,2,21,12,216 
2016,2,21,13,75 
2016,2,21,14,30 
2016,2,21,15,90 
2016,2,21,16,234 
2016,2,21,17,422 
2016,2,21,18,605 
2016,2,21,19,734 
2016,2,21,20,772 
2016,2,21,21,709 
2016,2,21,22,568 
2016,2,21,23,386 
2016,2,22,0,203 
2016,2,22,1,67 
2016,2,22,2,19 
2016,2,22,3,73 
2016,2,22,4,221 
2016,2,22,5,428 
2016,2,22,6,648 
2016,2,22,7,828 
2016,2,22,8,924 
2016,2,22,9,911 
2016,2,22,10,796 
2016,2,22,11,608 
2016,2,22,12,386 
2016,2,22,13,179 
2016,2,22,14,42 
2016,2,22,15,10 
2016,2,22,16,86 
2016,2,22,17,248 
2016,2,22,18,452 
2016,2,22,19,647 
2016,2,22,20,778 
2016,2,22,21,811 
2016,2,22,22,742 
2016,2,22,23,593 
2016,2,23,0,399 
2016,2,23,1,204 
2016,2,23,2,63 
2016,2,23,3,18 
2016,2,23,4,81 
2016,2,23,5,236 
2016,2,23,6,449 
2016,2,23,7,671 
2016,2,23,8,845 
2016,2,23,9,929 
2016,2,23,10,901 
2016,2,23,11,771 
2016,2,23,12,567 
2016,2,23,13,333 
2016,2,23,14,126 
2016,2,23,15,4 
2016,2,23,16,-3 
2016,2,23,17,100 
2016,2,23,18,286 
2016,2,23,19,508 
2016,2,23,20,709 
2016,2,23,21,835 
2016,2,23,22,855 
2016,2,23,23,770 
2016,2,24,0,602 
2016,2,24,1,389 
2016,2,24,2,184 
2016,2,24,3,48 
2016,2,24,4,16 
2016,2,24,5,94 
2016,2,24,6,262 
2016,2,24,7,483 
2016,2,24,8,703 
2016,2,24,9,865 
2016,2,24,10,928 
2016,2,24,11,878 
2016,2,24,12,724 
2016,2,24,13,501 
2016,2,24,14,260 
2016,2,24,15,66 
2016,2,24,16,-25 
2016,2,24,17,3 
2016,2,24,18,138 
2016,2,24,19,350 
2016,2,24,20,586 
2016,2,24,21,784 
2016,2,24,22,892 
2016,2,24,23,889 
2016,2,25,0,778 
2016,2,25,1,584 
2016,2,25,2,353 
2016,2,25,3,148 
2016,2,25,4,29 
2016,2,25,5,20 
2016,2,25,6,119 
2016,2,25,7,302 
2016,2,25,8,529 
2016,2,25,9,740 
2016,2,25,10,880 
2016,2,25,11,913 
2016,2,25,12,831 
2016,2,25,13,650 
2016,2,25,14,412 
2016,2,25,15,177 
2016,2,25,16,14 
2016,2,25,17,-36 
2016,2,25,18,33 
2016,2,25,19,202 
2016,2,25,20,436 
2016,2,25,21,676 
2016,2,25,22,859 
2016,2,25,23,939 
2016,2,26,0,902 
2016,2,26,1,757 
2016,2,26,2,536 
2016,2,26,3,297 
2016,2,26,4,107 
2016,2,26,5,15 
2016,2,26,6,35 
2016,2,26,7,157 
2016,2,26,8,355 
2016,2,26,9,582 
2016,2,26,10,774 
2016,2,26,11,881 
2016,2,26,12,876 
2016,2,26,13,758 
2016,2,26,14,552 
2016,2,26,15,310 
2016,2,26,16,99 
2016,2,26,17,-22 
2016,2,26,18,-25 
2016,2,26,19,87 
2016,2,26,20,288 
2016,2,26,21,536 
2016,2,26,22,768 
2016,2,26,23,922 
2016,2,27,0,964 
2016,2,27,1,886 
2016,2,27,2,705 
2016,2,27,3,465 
2016,2,27,4,233 
2016,2,27,5,70 
2016,2,27,6,13 
2016,2,27,7,64 
2016,2,27,8,210 
2016,2,27,9,419 
2016,2,27,10,634 
2016,2,27,11,796 
2016,2,27,12,861 
2016,2,27,13,813 
2016,2,27,14,661 
2016,2,27,15,440 
2016,2,27,16,210 
2016,2,27,17,36 
2016,2,27,18,-35 
2016,2,27,19,10 
2016,2,27,20,161 
2016,2,27,21,387 
2016,2,27,22,638 
2016,2,27,23,848 
2016,2,28,0,963 
2016,2,28,1,959 
2016,2,28,2,838 
2016,2,28,3,628 
2016,2,28,4,385 
2016,2,28,5,173 
2016,2,28,6,45 
2016,2,28,7,24 
2016,2,28,8,107 
2016,2,28,9,274 
2016,2,28,10,484 
2016,2,28,11,677 
2016,2,28,12,799 
2016,2,28,13,819 
2016,2,28,14,730 
2016,2,28,15,552 
2016,2,28,16,330 
2016,2,28,17,126 
2016,2,28,18,-4 
2016,2,28,19,-26 
2016,2,28,20,64 
2016,2,28,21,248 
2016,2,28,22,489 
2016,2,28,23,728 
2016,2,29,0,904 
2016,2,29,1,973 
2016,2,29,2,923 
2016,2,29,3,766 
2016,2,29,4,542 
2016,2,29,5,309 
2016,2,29,6,127 
2016,2,29,7,36 
2016,2,29,8,50 
2016,2,29,9,162 
2016,2,29,10,342 
2016,2,29,11,541 
2016,2,29,12,702 
2016,2,29,13,780 
2016,2,29,14,757 
2016,2,29,15,635 
2016,2,29,16,445 
2016,2,29,17,236 
2016,2,29,18,66 
2016,2,29,19,-20 
2016,2,29,20,3 
2016,2,29,21,131 
2016,2,29,22,339 
2016,2,29,23,581 
2016,3,1,0,797 
2016,3,1,1,932 
2016,3,1,2,955 
2016,3,1,3,866 
2016,3,1,4,686 
2016,3,1,5,461 
2016,3,1,6,248 
2016,3,1,7,99 
2016,3,1,8,44 
2016,3,1,9,90 
2016,3,1,10,222 
2016,3,1,11,403 
2016,3,1,12,581 
2016,3,1,13,705 
2016,3,1,14,742 
2016,3,1,15,683 
2016,3,1,16,542 
2016,3,1,17,352 
2016,3,1,18,165 
2016,3,1,19,30 
2016,3,1,20,-14 
2016,3,1,21,47 
2016,3,1,22,204 
2016,3,1,23,423 
2016,3,2,0,653 
2016,3,2,1,839 
2016,3,2,2,933 
2016,3,2,3,918 
2016,3,2,4,801 
2016,3,2,5,611 
2016,3,2,6,394 
2016,3,2,7,206 
2016,3,2,8,89 
2016,3,2,9,66 
2016,3,2,10,137 
2016,3,2,11,279 
2016,3,2,12,450 
2016,3,2,13,601 
2016,3,2,14,690 
2016,3,2,15,694 
2016,3,2,16,612 
2016,3,2,17,462 
2016,3,2,18,281 
2016,3,2,19,118 
2016,3,2,20,16 
2016,3,2,21,7 
2016,3,2,22,98 
2016,3,2,23,273 
2016,3,3,0,492 
2016,3,3,1,704 
2016,3,3,2,857 
2016,3,3,3,917 
2016,3,3,4,875 
2016,3,3,5,742 
2016,3,3,6,551 
2016,3,3,7,348 
2016,3,3,8,183 
2016,3,3,9,94 
2016,3,3,10,95 
2016,3,3,11,181 
2016,3,3,12,323 
2016,3,3,13,479 
2016,3,3,14,606 
2016,3,3,15,668 
2016,3,3,16,650 
2016,3,3,17,555 
2016,3,3,18,404 
2016,3,3,19,235 
2016,3,3,20,92 
2016,3,3,21,17 
2016,3,3,22,34 
2016,3,3,23,146 
2016,3,4,0,328 
2016,3,4,1,540 
2016,3,4,2,733 
2016,3,4,3,861 
2016,3,4,4,898 
2016,3,4,5,839 
2016,3,4,6,698 
2016,3,4,7,509 
2016,3,4,8,319 
2016,3,4,9,173 
2016,3,4,10,104 
2016,3,4,11,120 
2016,3,4,12,212 
2016,3,4,13,351 
2016,3,4,14,495 
2016,3,4,15,606 
2016,3,4,16,653 
2016,3,4,17,625 
2016,3,4,18,523 
2016,3,4,19,372 
2016,3,4,20,211 
2016,3,4,21,83 
2016,3,4,22,24 
2016,3,4,23,57 
2016,3,5,0,178 
2016,3,5,1,362 
2016,3,5,2,567 
2016,3,5,3,748 
2016,3,5,4,862 
2016,3,5,5,887 
2016,3,5,6,818 
2016,3,5,7,671 
2016,3,5,8,483 
2016,3,5,9,300 
2016,3,5,10,166 
2016,3,5,11,105 
2016,3,5,12,128 
2016,3,5,13,224 
2016,3,5,14,364 
2016,3,5,15,508 
2016,3,5,16,616 
2016,3,5,17,662 
2016,3,5,18,629 
2016,3,5,19,523 
2016,3,5,20,368 
2016,3,5,21,207 
2016,3,5,22,82 
2016,3,5,23,28 
2016,3,6,0,64 
2016,3,6,1,188 
2016,3,6,2,374 
2016,3,6,3,579 
2016,3,6,4,758 
2016,3,6,5,870 
2016,3,6,6,889 
2016,3,6,7,813 
2016,3,6,8,657 
2016,3,6,9,464 
2016,3,6,10,281 
2016,3,6,11,145 
2016,3,6,12,85 
2016,3,6,13,113 
2016,3,6,14,219 
2016,3,6,15,372 
2016,3,6,16,530 
2016,3,6,17,651 
2016,3,6,18,703 
2016,3,6,19,669 
2016,3,6,20,554 
2016,3,6,21,388 
2016,3,6,22,216 
2016,3,6,23,81 
2016,3,7,0,17 
2016,3,7,1,49 
2016,3,7,2,175 
2016,3,7,3,368 
2016,3,7,4,584 
2016,3,7,5,771 
2016,3,7,6,887 
2016,3,7,7,904 
2016,3,7,8,818 
2016,3,7,9,649 
2016,3,7,10,444 
2016,3,7,11,248 
2016,3,7,12,100 
2016,3,7,13,37 
2016,3,7,14,77 
2016,3,7,15,206 
2016,3,7,16,386 
2016,3,7,17,572 
2016,3,7,18,716 
2016,3,7,19,780 
2016,3,7,20,743 
2016,3,7,21,613 
2016,3,7,22,427 
2016,3,7,23,231 
2016,3,8,0,70 
2016,3,8,1,-13 
2016,3,8,2,12 
2016,3,8,3,145 
2016,3,8,4,353 
2016,3,8,5,586 
2016,3,8,6,789 
2016,3,8,7,913 
2016,3,8,8,926 
2016,3,8,9,826 
2016,3,8,10,638 
2016,3,8,11,411 
2016,3,8,12,191 
2016,3,8,13,29 
2016,3,8,14,-32 
2016,3,8,15,30 
2016,3,8,16,194 
2016,3,8,17,414 
2016,3,8,18,638 
2016,3,8,19,810 
2016,3,8,20,885 
2016,3,8,21,839 
2016,3,8,22,688 
2016,3,8,23,472 
2016,3,9,0,238 
2016,3,9,1,41 
2016,3,9,2,-63 
2016,3,9,3,-40 
2016,3,9,4,106 
2016,3,9,5,334 
2016,3,9,6,590 
2016,3,9,7,812 
2016,3,9,8,943 
2016,3,9,9,949 
2016,3,9,10,830 
2016,3,9,11,616 
2016,3,9,12,358 
2016,3,9,13,111 
2016,3,9,14,-62 
2016,3,9,15,-108 
2016,3,9,16,-13 
2016,3,9,17,193 
2016,3,9,18,459 
2016,3,9,19,724 
2016,3,9,20,922 
2016,3,9,21,1001 
2016,3,9,22,941 
2016,3,9,23,762 
2016,3,10,0,506 
2016,3,10,1,228 
2016,3,10,2,-4 
2016,3,10,3,-122 
2016,3,10,4,-94 
2016,3,10,5,69 
2016,3,10,6,320 
2016,3,10,7,600 
2016,3,10,8,839 
2016,3,10,9,972 
2016,3,10,10,966 
2016,3,10,11,822 
2016,3,10,12,577 
2016,3,10,13,286 
2016,3,10,14,18 
2016,3,10,15,-154 
2016,3,10,16,-176 
2016,3,10,17,-43 
2016,3,10,18,207 
2016,3,10,19,517 
2016,3,10,20,818 
2016,3,10,21,1034 
2016,3,10,22,1109 
2016,3,10,23,1029 
2016,3,11,0,816 
2016,3,11,1,517 
2016,3,11,2,198 
2016,3,11,3,-57 
2016,3,11,4,-178 
2016,3,11,5,-138 
2016,3,11,6,43 
2016,3,11,7,317 
2016,3,11,8,618 
2016,3,11,9,866 
2016,3,11,10,994 
2016,3,11,11,969 
2016,3,11,12,798 
2016,3,11,13,521 
2016,3,11,14,204 
2016,3,11,15,-73 
2016,3,11,16,-230 
2016,3,11,17,-221 
2016,3,11,18,-52 
2016,3,11,19,237 
2016,3,11,20,583 
2016,3,11,21,906 
2016,3,11,22,1125 
2016,3,11,23,1188 
2016,3,12,0,1083 
2016,3,12,1,834 
2016,3,12,2,497 
2016,3,12,3,153 
2016,3,12,4,-107 
2016,3,12,5,-218 
2016,3,12,6,-163 
2016,3,12,7,36 
2016,3,12,8,329 
2016,3,12,9,642 
2016,3,12,10,888 
2016,3,12,11,1001 
2016,3,12,12,952 
2016,3,12,13,754 
2016,3,12,14,453 
2016,3,12,15,125 
2016,3,12,16,-143 
2016,3,12,17,-276 
2016,3,12,18,-236 
2016,3,12,19,-37 
2016,3,12,20,279 
2016,3,12,21,645 
2016,3,12,22,973 
2016,3,12,23,1182 
2016,3,13,0,1223 
2016,3,13,1,1089 
2016,3,13,2,811 
2016,3,13,3,453 
2016,3,13,4,107 
2016,3,13,5,-142 
2016,3,13,6,-235 
2016,3,13,7,-163 
2016,3,13,8,53 
2016,3,13,9,357 
2016,3,13,10,668 
2016,3,13,11,899 
2016,3,13,12,988 
2016,3,13,13,914 
2016,3,13,14,694 
2016,3,13,15,383 
2016,3,13,16,61 
2016,3,13,17,-184 
2016,3,13,18,-287 
2016,3,13,19,-222 
2016,3,13,20,-2 
2016,3,13,21,327 
2016,3,13,22,695 
2016,3,13,23,1009 
2016,3,14,0,1193 
2016,3,14,1,1207 
2016,3,14,2,1048 
2016,3,14,3,755 
2016,3,14,4,398 
2016,3,14,5,69 
2016,3,14,6,-154 
2016,3,14,7,-225 
2016,3,14,8,-135 
2016,3,14,9,91 
2016,3,14,10,394 
2016,3,14,11,688 
2016,3,14,12,892 
2016,3,14,13,953 
2016,3,14,14,857 
2016,3,14,15,626 
2016,3,14,16,322 
2016,3,14,17,23 
2016,3,14,18,-192 
2016,3,14,19,-266 
2016,3,14,20,-181 
2016,3,14,21,48 
2016,3,14,22,376 
2016,3,14,23,726 
2016,3,15,0,1010 
2016,3,15,1,1161 
2016,3,15,2,1147 
2016,3,15,3,973 
2016,3,15,4,681 
2016,3,15,5,346 
2016,3,15,6,48 
2016,3,15,7,-143 
2016,3,15,8,-189 
2016,3,15,9,-83 
2016,3,15,10,145 
2016,3,15,11,432 
2016,3,15,12,695 
2016,3,15,13,865 
2016,3,15,14,899 
2016,3,15,15,788 
2016,3,15,16,561 
2016,3,15,17,277 
2016,3,15,18,11 
2016,3,15,19,-171 
2016,3,15,20,-220 
2016,3,15,21,-122 
2016,3,15,22,107 
2016,3,15,23,417 
2016,3,16,0,734 
2016,3,16,1,978 
2016,3,16,2,1094 
2016,3,16,3,1059 
2016,3,16,4,882 
2016,3,16,5,608 
2016,3,16,6,305 
2016,3,16,7,46 
2016,3,16,8,-111 
2016,3,16,9,-133 
2016,3,16,10,-18 
2016,3,16,11,200 
2016,3,16,12,460 
2016,3,16,13,687 
2016,3,16,14,824 
2016,3,16,15,837 
2016,3,16,16,722 
2016,3,16,17,508 
2016,3,16,18,254 
2016,3,16,19,22 
2016,3,16,20,-128 
2016,3,16,21,-157 
2016,3,16,22,-52 
2016,3,16,23,165 
2016,3,17,0,446 
2016,3,17,1,721 
2016,3,17,2,924 
2016,3,17,3,1011 
2016,3,17,4,964 
2016,3,17,5,795 
2016,3,17,6,546 
2016,3,17,7,281 
2016,3,17,8,61 
2016,3,17,9,-65 
2016,3,17,10,-69 
2016,3,17,11,46 
2016,3,17,12,246 
2016,3,17,13,474 
2016,3,17,14,667 
2016,3,17,15,778 
2016,3,17,16,779 
2016,3,17,17,668 
2016,3,17,18,476 
2016,3,17,19,251 
2016,3,17,20,51 
2016,3,17,21,-73 
2016,3,17,22,-88 
2016,3,17,23,14 
2016,3,18,0,211 
2016,3,18,1,458 
2016,3,18,2,693 
2016,3,18,3,862 
2016,3,18,4,929 
2016,3,18,5,879 
2016,3,18,6,724 
2016,3,18,7,503 
2016,3,18,8,272 
2016,3,18,9,85 
2016,3,18,10,-17 
2016,3,18,11,-11 
2016,3,18,12,97 
2016,3,18,13,276 
2016,3,18,14,476 
2016,3,18,15,645 
2016,3,18,16,740 
2016,3,18,17,738 
2016,3,18,18,637 
2016,3,18,19,464 
2016,3,18,20,266 
2016,3,18,21,91 
2016,3,18,22,-15 
2016,3,18,23,-24 
2016,3,19,0,68 
2016,3,19,1,241 
2016,3,19,2,456 
2016,3,19,3,660 
2016,3,19,4,806 
2016,3,19,5,863 
2016,3,19,6,815 
2016,3,19,7,674 
2016,3,19,8,477 
2016,3,19,9,274 
2016,3,19,10,111 
2016,3,19,11,22 
2016,3,19,12,30 
2016,3,19,13,129 
2016,3,19,14,292 
2016,3,19,15,475 
2016,3,19,16,631 
2016,3,19,17,721 
2016,3,19,18,721 
2016,3,19,19,630 
2016,3,19,20,472 
2016,3,19,21,292 
2016,3,19,22,132 
2016,3,19,23,34 
2016,3,20,0,22 
2016,3,20,1,101 
2016,3,20,2,254 
2016,3,20,3,446 
2016,3,20,4,631 
2016,3,20,5,765 
2016,3,20,6,818 
2016,3,20,7,773 
2016,3,20,8,644 
2016,3,20,9,465 
2016,3,20,10,279 
2016,3,20,11,126 
2016,3,20,12,43 
2016,3,20,13,51 
2016,3,20,14,146 
2016,3,20,15,303 
2016,3,20,16,481 
2016,3,20,17,636 
2016,3,20,18,727 
2016,3,20,19,729 
2016,3,20,20,642 
2016,3,20,21,493 
2016,3,20,22,321 
2016,3,20,23,165 
2016,3,21,0,64 
2016,3,21,1,45 
2016,3,21,2,114 
2016,3,21,3,256 
2016,3,21,4,437 
2016,3,21,5,614 
2016,3,21,6,744 
2016,3,21,7,795 
2016,3,21,8,751 
2016,3,21,9,626 
2016,3,21,10,455 
2016,3,21,11,274 
2016,3,21,12,124 
2016,3,21,13,44 
2016,3,21,14,57 
2016,3,21,15,158 
2016,3,21,16,321 
2016,3,21,17,505 
2016,3,21,18,664 
2016,3,21,19,756 
2016,3,21,20,756 
2016,3,21,21,667 
2016,3,21,22,517 
2016,3,21,23,340 
2016,3,22,0,178 
2016,3,22,1,70 
2016,3,22,2,47 
2016,3,22,3,115 
2016,3,22,4,256 
2016,3,22,5,437 
2016,3,22,6,613 
2016,3,22,7,741 
2016,3,22,8,787 
2016,3,22,9,738 
2016,3,22,10,611 
2016,3,22,11,437 
2016,3,22,12,252 
2016,3,22,13,102 
2016,3,22,14,31 
2016,3,22,15,59 
2016,3,22,16,177 
2016,3,22,17,355 
2016,3,22,18,551 
2016,3,22,19,715 
2016,3,22,20,802 
2016,3,22,21,792 
2016,3,22,22,692 
2016,3,22,23,530 
2016,3,23,0,339 
2016,3,23,1,165 
2016,3,23,2,55 
2016,3,23,3,37 
2016,3,23,4,113 
2016,3,23,5,262 
2016,3,23,6,450 
2016,3,23,7,629 
2016,3,23,8,751 
2016,3,23,9,786 
2016,3,23,10,725 
2016,3,23,11,587 
2016,3,23,12,400 
2016,3,23,13,208 
2016,3,23,14,65 
2016,3,23,15,15 
2016,3,23,16,69 
2016,3,23,17,212 
2016,3,23,18,411 
2016,3,23,19,618 
2016,3,23,20,780 
2016,3,23,21,854 
2016,3,23,22,825 
2016,3,23,23,705 
2016,3,24,0,519 
2016,3,24,1,309 
2016,3,24,2,128 
2016,3,24,3,26 
2016,3,24,4,25 
2016,3,24,5,118 
2016,3,24,6,283 
2016,3,24,7,480 
2016,3,24,8,657 
2016,3,24,9,767 
2016,3,24,10,782 
2016,3,24,11,701 
2016,3,24,12,541 
2016,3,24,13,339 
2016,3,24,14,148 
2016,3,24,15,25 
2016,3,24,16,8 
2016,3,24,17,96 
2016,3,24,18,268 
2016,3,24,19,487 
2016,3,24,20,700 
2016,3,24,21,849 
2016,3,24,22,899 
2016,3,24,23,842 
2016,3,25,0,691 
2016,3,25,1,478 
2016,3,25,2,253 
2016,3,25,3,78 
2016,3,25,4,-3 
2016,3,25,5,21 
2016,3,25,6,138 
2016,3,25,7,321 
2016,3,25,8,524 
2016,3,25,9,692 
2016,3,25,10,779 
2016,3,25,11,766 
2016,3,25,12,655 
2016,3,25,13,471 
2016,3,25,14,259 
2016,3,25,15,82 
2016,3,25,16,-6 
2016,3,25,17,17 
2016,3,25,18,143 
2016,3,25,19,344 
2016,3,25,20,579 
2016,3,25,21,786 
2016,3,25,22,911 
2016,3,25,23,927 
2016,3,26,0,832 
2016,3,26,1,645 
2016,3,26,2,407 
2016,3,26,3,180 
2016,3,26,4,26 
2016,3,26,5,-23 
2016,3,26,6,33 
2016,3,26,7,178 
2016,3,26,8,377 
2016,3,26,9,578 
2016,3,26,10,725 
2016,3,26,11,780 
2016,3,26,12,730 
2016,3,26,13,585 
2016,3,26,14,381 
2016,3,26,15,172 
2016,3,26,16,23 
2016,3,26,17,-21 
2016,3,26,18,47 
2016,3,26,19,209 
2016,3,26,20,436 
2016,3,26,21,675 
2016,3,26,22,864 
2016,3,26,23,954 
2016,3,27,0,927 
2016,3,27,1,789 
2016,3,27,2,567 
2016,3,27,3,317 
2016,3,27,4,106 
2016,3,27,5,-15 
2016,3,27,6,-26 
2016,3,27,7,65 
2016,3,27,8,236 
2016,3,27,9,445 
2016,3,27,10,633 
2016,3,27,11,748 
2016,3,27,12,763 
2016,3,27,13,672 
2016,3,27,14,497 
2016,3,27,15,283 
2016,3,27,16,92 
2016,3,27,17,-17 
2016,3,27,18,-15 
2016,3,27,19,96 
2016,3,27,20,291 
2016,3,27,21,535 
2016,3,27,22,766 
2016,3,27,23,923 
2016,3,28,0,969 
2016,3,28,1,895 
2016,3,28,2,715 
2016,3,28,3,471 
2016,3,28,4,226 
2016,3,28,5,44 
2016,3,28,6,-37 
2016,3,28,7,-8 
2016,3,28,8,117 
2016,3,28,9,309 
2016,3,28,10,516 
2016,3,28,11,679 
2016,3,28,12,754 
2016,3,28,13,725 
2016,3,28,14,596 
2016,3,28,15,400 
2016,3,28,16,192 
2016,3,28,17,31 
2016,3,28,18,-34 
2016,3,28,19,12 
2016,3,28,20,161 
2016,3,28,21,382 
2016,3,28,22,629 
2016,3,28,23,839 
2016,3,29,0,956 
2016,3,29,1,954 
2016,3,29,2,834 
2016,3,29,3,623 
2016,3,29,4,373 
2016,3,29,5,149 
2016,3,29,6,3 
2016,3,29,7,-36 
2016,3,29,8,31 
2016,3,29,9,185 
2016,3,29,10,387 
2016,3,29,11,579 
2016,3,29,12,708 
2016,3,29,13,740 
2016,3,29,14,669 
2016,3,29,15,512 
2016,3,29,16,309 
2016,3,29,17,118 
2016,3,29,18,-6 
2016,3,29,19,-29 
2016,3,29,20,57 
2016,3,29,21,237 
2016,3,29,22,472 
2016,3,29,23,710 
2016,3,30,0,887 
2016,3,30,1,959 
2016,3,30,2,911 
2016,3,30,3,756 
2016,3,30,4,530 
2016,3,30,5,289 
2016,3,30,6,93 
2016,3,30,7,-13 
2016,3,30,8,-13 
2016,3,30,9,88 
2016,3,30,10,261 
2016,3,30,11,459 
2016,3,30,12,626 
2016,3,30,13,716 
2016,3,30,14,709 
2016,3,30,15,605 
2016,3,30,16,432 
2016,3,30,17,235 
2016,3,30,18,69 
2016,3,30,19,-20 
2016,3,30,20,-5 
2016,3,30,21,115 
2016,3,30,22,315 
2016,3,30,23,553 
2016,3,31,0,769 
2016,3,31,1,909 
2016,3,31,2,938 
2016,3,31,3,854 
2016,3,31,4,676 
2016,3,31,5,448 
2016,3,31,6,226 
2016,3,31,7,63 
2016,3,31,8,-7 
2016,3,31,9,28 
2016,3,31,10,154 
2016,3,31,11,334 
2016,3,31,12,518 
2016,3,31,13,656 
2016,3,31,14,710 
2016,3,31,15,670 
2016,3,31,16,546 
2016,3,31,17,368 
2016,3,31,18,184 
2016,3,31,19,43 
2016,3,31,20,-14 
2016,3,31,21,32 
2016,3,31,22,176 
2016,3,31,23,386 
2016,4,1,0,615 
2016,4,1,1,805 
2016,4,1,2,908 
2016,4,1,3,903 
2016,4,1,4,795 
2016,4,1,5,607 
2016,4,1,6,387 
2016,4,1,7,187 
2016,4,1,8,54 
2016,4,1,9,16 
2016,4,1,10,77 
2016,4,1,11,217 
2016,4,1,12,394 
2016,4,1,13,561 
2016,4,1,14,673 
2016,4,1,15,701 
2016,4,1,16,639 
2016,4,1,17,503 
2016,4,1,18,327 
2016,4,1,19,156 
2016,4,1,20,36 
2016,4,1,21,3 
2016,4,1,22,72 
2016,4,1,23,229 
2016,4,2,0,440 
2016,4,2,1,654 
2016,4,2,2,818 
2016,4,2,3,894 
2016,4,2,4,866 
2016,4,2,5,744 
2016,4,2,6,554 
2016,4,2,7,343 
2016,4,2,8,164 
2016,4,2,9,56 
2016,4,2,10,42 
2016,4,2,11,121 
2016,4,2,12,268 
2016,4,2,13,442 
2016,4,2,14,597 
2016,4,2,15,692 
2016,4,2,16,705 
2016,4,2,17,631 
2016,4,2,18,489 
2016,4,2,19,312 
2016,4,2,20,149 
2016,4,2,21,42 
2016,4,2,22,22 
2016,4,2,23,102 
2016,4,3,0,264 
2016,4,3,1,469 
2016,4,3,2,670 
2016,4,3,3,818 
2016,4,3,4,877 
2016,4,3,5,837 
2016,4,3,6,707 
2016,4,3,7,516 
2016,4,3,8,313 
2016,4,3,9,148 
2016,4,3,10,56 
2016,4,3,11,57 
2016,4,3,12,148 
2016,4,3,13,303 
2016,4,3,14,480 
2016,4,3,15,634 
2016,4,3,16,727 
2016,4,3,17,735 
2016,4,3,18,655 
2016,4,3,19,505 
2016,4,3,20,324 
2016,4,3,21,158 
2016,4,3,22,50 
2016,4,3,23,32 
2016,4,4,0,111 
2016,4,4,1,271 
2016,4,4,2,473 
2016,4,4,3,670 
2016,4,4,4,811 
2016,4,4,5,866 
2016,4,4,6,820 
2016,4,4,7,683 
2016,4,4,8,490 
2016,4,4,9,289 
2016,4,4,10,128 
2016,4,4,11,41 
2016,4,4,12,50 
2016,4,4,13,153 
2016,4,4,14,324 
2016,4,4,15,517 
2016,4,4,16,685 
2016,4,4,17,788 
2016,4,4,18,799 
2016,4,4,19,713 
2016,4,4,20,551 
2016,4,4,21,354 
2016,4,4,22,173 
2016,4,4,23,51 
2016,4,5,0,20 
2016,4,5,1,92 
2016,4,5,2,251 
2016,4,5,3,457 
2016,4,5,4,659 
2016,4,5,5,807 
2016,4,5,6,864 
2016,4,5,7,816 
2016,4,5,8,672 
2016,4,5,9,470 
2016,4,5,10,261 
2016,4,5,11,93 
2016,4,5,12,4 
2016,4,5,13,19 
2016,4,5,14,141 
2016,4,5,15,337 
2016,4,5,16,559 
2016,4,5,17,754 
2016,4,5,18,876 
2016,4,5,19,893 
