Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-05-31 23:30,4.117,0.049,0,0,0,0,v
2016-05-31 23:36,3.999,0.039,0,0,0,0,v
2016-05-31 23:42,4.236,0.105,0,0,0,0,v
2016-05-31 23:48,4.255,0.033,0,0,0,0,v
2016-05-31 23:54,4.498,0.030,0,0,0,0,v
2016-06-01 00:00,4.373,0.046,0,0,0,0,v
2016-06-01 00:06,4.770,0.072,0,0,0,0,v
2016-06-01 00:12,4.616,0.043,0,0,0,0,v
2016-06-01 00:18,4.806,0.049,0,0,0,0,v
2016-06-01 00:24,4.911,0.039,0,0,0,0,v
2016-06-01 00:30,4.941,0.069,0,0,0,0,v
2016-06-01 00:36,4.948,0.046,0,0,0,0,v
2016-06-01 00:42,5.105,0.049,0,0,0,0,v
2016-06-01 00:48,5.010,0.036,0,0,0,0,v
2016-06-01 00:54,5.269,0.052,0,0,0,0,v
2016-06-01 01:00,5.154,0.059,0,0,0,0,v
2016-06-01 01:06,5.289,0.062,0,0,0,0,v
2016-06-01 01:12,5.322,0.049,0,0,0,0,v
2016-06-01 01:18,5.187,0.033,0,0,0,0,v
2016-06-01 01:24,5.407,0.049,0,0,0,0,v
2016-06-01 01:30,5.272,0.046,0,0,0,0,v
2016-06-01 01:36,5.371,0.039,0,0,0,0,v
2016-06-01 01:42,5.358,0.046,0,0,0,0,v
2016-06-01 01:48,5.315,0.052,0,0,0,0,v
2016-06-01 01:54,5.269,0.069,0,0,0,0,v
2016-06-01 02:00,5.456,0.049,0,0,0,0,v
2016-06-01 02:06,5.299,0.049,0,0,0,0,v
2016-06-01 02:12,5.400,0.108,0,0,0,0,v
2016-06-01 02:18,5.364,0.095,0,0,0,0,v
2016-06-01 02:24,5.305,0.059,0,0,0,0,v
2016-06-01 02:30,5.259,0.062,0,0,0,0,v
2016-06-01 02:36,5.276,0.062,0,0,0,0,v
2016-06-01 02:42,5.075,0.069,0,0,0,0,v
2016-06-01 02:48,5.377,0.052,0,0,0,0,v
2016-06-01 02:54,5.079,0.062,0,0,0,0,v
2016-06-01 03:00,5.125,0.043,0,0,0,0,v
2016-06-01 03:06,5.072,0.052,0,0,0,0,v
2016-06-01 03:12,4.902,0.049,0,0,0,0,v
2016-06-01 03:18,4.872,0.072,0,0,0,0,v
2016-06-01 03:24,4.747,0.092,0,0,0,0,v
2016-06-01 03:30,4.774,0.062,0,0,0,0,v
2016-06-01 03:36,4.646,0.102,0,0,0,0,v
2016-06-01 03:42,4.570,0.085,0,0,0,0,v
2016-06-01 03:48,4.449,0.062,0,0,0,0,v
2016-06-01 03:54,4.341,0.049,0,0,0,0,v
2016-06-01 04:00,4.242,0.049,0,0,0,0,v
2016-06-01 04:06,4.229,0.046,0,0,0,0,v
2016-06-01 04:12,4.049,0.026,0,0,0,0,v
2016-06-01 04:18,3.983,0.095,0,0,0,0,v
2016-06-01 04:24,3.907,0.059,0,0,0,0,v
2016-06-01 04:30,3.875,0.085,0,0,0,0,v
2016-06-01 04:36,3.668,0.052,0,0,0,0,v
2016-06-01 04:42,3.553,0.033,0,0,0,0,v
2016-06-01 04:48,3.484,0.033,0,0,0,0,v
2016-06-01 04:54,3.340,0.046,0,0,0,0,v
2016-06-01 05:00,3.199,0.023,0,0,0,0,v
2016-06-01 05:06,3.205,0.036,0,0,0,0,v
2016-06-01 05:12,3.041,0.052,0,0,0,0,v
2016-06-01 05:18,2.851,0.062,0,0,0,0,v
2016-06-01 05:24,2.766,0.033,0,0,0,0,v
2016-06-01 05:30,2.746,0.046,0,0,0,0,v
2016-06-01 05:36,2.434,0.049,0,0,0,0,v
2016-06-01 05:42,2.464,0.033,0,0,0,0,v
2016-06-01 05:48,2.346,0.049,0,0,0,0,v
2016-06-01 05:54,2.221,0.049,0,0,0,0,v
2016-06-01 06:00,2.116,0.036,0,0,0,0,v
2016-06-01 06:06,2.159,0.046,0,0,0,0,v
2016-06-01 06:12,1.867,0.046,0,0,0,0,v
2016-06-01 06:18,1.785,0.030,0,0,0,0,v
2016-06-01 06:24,1.745,0.046,0,0,0,0,v
2016-06-01 06:30,1.631,0.020,0,0,0,0,v
2016-06-01 06:36,1.578,0.036,0,0,0,0,v
2016-06-01 06:42,1.440,0.039,0,0,0,0,v
2016-06-01 06:48,1.339,0.033,0,0,0,0,v
2016-06-01 06:54,1.243,0.043,0,0,0,0,v
2016-06-01 07:00,1.102,0.026,0,0,0,0,v
2016-06-01 07:06,1.155,0.030,0,0,0,0,v
2016-06-01 07:12,0.945,0.036,0,0,0,0,v
2016-06-01 07:18,0.997,0.023,0,0,0,0,v
2016-06-01 07:24,0.892,0.043,0,0,0,0,v
2016-06-01 07:30,0.863,0.026,0,0,0,0,v
2016-06-01 07:36,0.906,0.049,0,0,0,0,v
2016-06-01 07:42,0.627,0.049,0,0,0,0,v
2016-06-01 07:48,0.856,0.052,0,0,0,0,v
2016-06-01 07:54,0.561,0.072,0,0,0,0,v
2016-06-01 08:00,0.653,0.066,0,0,0,0,v
2016-06-01 08:06,0.669,0.043,0,0,0,0,v
2016-06-01 08:12,0.617,0.033,0,0,0,0,v
2016-06-01 08:18,0.732,0.020,0,0,0,0,v
2016-06-01 08:24,0.614,0.023,0,0,0,0,v
2016-06-01 08:30,0.614,0.016,0,0,0,0,v
2016-06-01 08:36,0.653,0.026,0,0,0,0,v
2016-06-01 08:42,0.505,0.020,0,0,0,0,v
2016-06-01 08:48,0.594,0.016,0,0,0,0,v
2016-06-01 08:54,0.699,0.020,0,0,0,0,v
2016-06-01 09:00,0.551,0.039,0,0,0,0,v
2016-06-01 09:06,0.577,0.016,0,0,0,0,v
2016-06-01 09:12,0.597,0.039,0,0,0,0,v
2016-06-01 09:18,0.738,0.059,0,0,0,0,v
2016-06-01 09:24,0.597,0.043,0,0,0,0,v
2016-06-01 09:30,0.909,0.036,0,0,0,0,v
2016-06-01 09:36,0.666,0.043,0,0,0,0,v
2016-06-01 09:42,0.899,0.069,0,0,0,0,v
2016-06-01 09:48,0.961,0.020,0,0,0,0,v
2016-06-01 09:54,1.063,0.072,0,0,0,0,v
2016-06-01 10:00,1.115,0.082,0,0,0,0,v
2016-06-01 10:06,1.089,0.089,0,0,0,0,v
2016-06-01 10:12,1.194,0.056,0,0,0,0,v
2016-06-01 10:18,1.332,0.095,0,0,0,0,v
2016-06-01 10:24,1.352,0.033,0,0,0,0,v
2016-06-01 10:30,1.555,0.039,0,0,0,0,v
2016-06-01 10:36,1.621,0.016,0,0,0,0,v
2016-06-01 10:42,1.578,0.033,0,0,0,0,v
2016-06-01 10:48,1.706,0.023,0,0,0,0,v
2016-06-01 10:54,1.713,0.046,0,0,0,0,v
2016-06-01 11:00,1.814,0.033,0,0,0,0,v
2016-06-01 11:06,1.818,0.082,0,0,0,0,v
2016-06-01 11:12,2.119,0.062,0,0,0,0,v
2016-06-01 11:18,1.932,0.056,0,0,0,0,v
2016-06-01 11:24,2.267,0.030,0,0,0,0,v
2016-06-01 11:30,2.149,0.059,0,0,0,0,v
2016-06-01 11:36,2.507,0.030,0,0,0,0,v
2016-06-01 11:42,2.320,0.043,0,0,0,0,v
2016-06-01 11:48,2.533,0.026,0,0,0,0,v
2016-06-01 11:54,2.500,0.030,0,0,0,0,v
2016-06-01 12:00,2.838,0.036,0,0,0,0,v
2016-06-01 12:06,2.756,0.052,0,0,0,0,v
2016-06-01 12:12,3.018,0.062,0,0,0,0,v
2016-06-01 12:18,2.940,0.026,0,0,0,0,v
2016-06-01 12:24,3.061,0.043,0,0,0,0,v
2016-06-01 12:30,3.114,0.000,0,0,0,0,v
2016-06-01 12:36,3.320,0.030,0,0,0,0,v
2016-06-01 12:42,3.225,0.039,0,0,0,0,v
2016-06-01 12:48,3.527,0.052,0,0,0,0,v
2016-06-01 12:54,3.346,0.052,0,0,0,0,v
2016-06-01 13:00,3.612,0.046,0,0,0,0,v
2016-06-01 13:06,3.409,0.046,0,0,0,0,v
2016-06-01 13:12,3.707,0.043,0,0,0,0,v
2016-06-01 13:18,3.560,0.085,0,0,0,0,v
2016-06-01 13:24,3.750,0.098,0,0,0,0,v
2016-06-01 13:30,3.684,0.092,0,0,0,0,v
2016-06-01 13:36,3.825,0.066,0,0,0,0,v
2016-06-01 13:42,3.799,0.062,0,0,0,0,v
2016-06-01 13:48,3.963,0.049,0,0,0,0,v
2016-06-01 13:54,3.832,0.052,0,0,0,0,v
2016-06-01 14:00,3.970,0.079,0,0,0,0,v
2016-06-01 14:06,3.730,0.046,0,0,0,0,v
2016-06-01 14:12,3.960,0.056,0,0,0,0,v
2016-06-01 14:18,3.901,0.066,0,0,0,0,v
2016-06-01 14:24,3.970,0.046,0,0,0,0,v
2016-06-01 14:30,3.914,0.075,0,0,0,0,v
2016-06-01 14:36,3.980,0.043,0,0,0,0,v
2016-06-01 14:42,3.730,0.052,0,0,0,0,v
2016-06-01 14:48,3.930,0.052,0,0,0,0,v
2016-06-01 14:54,3.835,0.059,0,0,0,0,v
2016-06-01 15:00,3.875,0.049,0,0,0,0,v
2016-06-01 15:06,3.753,0.079,0,0,0,0,v
2016-06-01 15:12,3.924,0.046,0,0,0,0,v
2016-06-01 15:18,3.701,0.036,0,0,0,0,v
2016-06-01 15:24,3.740,0.056,0,0,0,0,v
2016-06-01 15:30,3.776,0.043,0,0,0,0,v
2016-06-01 15:36,3.730,0.059,0,0,0,0,v
2016-06-01 15:42,3.530,0.043,0,0,0,0,v
2016-06-01 15:48,3.645,0.098,0,0,0,0,v
2016-06-01 15:54,3.481,0.043,0,0,0,0,v
2016-06-01 16:00,3.533,0.046,0,0,0,0,v
2016-06-01 16:06,3.389,0.052,0,0,0,0,v
2016-06-01 16:12,3.274,0.069,0,0,0,0,v
2016-06-01 16:18,3.182,0.056,0,0,0,0,v
2016-06-01 16:24,2.969,0.036,0,0,0,0,v
2016-06-01 16:30,2.999,0.046,0,0,0,0,v
2016-06-01 16:36,2.854,0.043,0,0,0,0,v
2016-06-01 16:42,2.920,0.030,0,0,0,0,v
2016-06-01 16:48,2.687,0.043,0,0,0,0,v
2016-06-01 16:54,2.638,0.039,0,0,0,0,v
2016-06-01 17:00,2.657,0.056,0,0,0,0,v
2016-06-01 17:06,2.352,0.039,0,0,0,0,v
2016-06-01 17:12,2.628,0.079,0,0,0,0,v
2016-06-01 17:18,2.313,0.072,0,0,0,0,v
2016-06-01 17:24,2.372,0.069,0,0,0,0,v
2016-06-01 17:30,2.218,0.046,0,0,0,0,v
2016-06-01 17:36,2.293,0.052,0,0,0,0,v
2016-06-01 17:42,2.159,0.036,0,0,0,0,v
2016-06-01 17:48,1.988,0.033,0,0,0,0,v
2016-06-01 17:54,2.037,0.052,0,0,0,0,v
2016-06-01 18:00,1.798,0.049,0,0,0,0,v
2016-06-01 18:06,1.768,0.052,0,0,0,0,v
2016-06-01 18:12,1.749,0.023,0,0,0,0,v
2016-06-01 18:18,1.765,0.036,0,0,0,0,v
2016-06-01 18:24,1.398,0.049,0,0,0,0,v
2016-06-01 18:30,1.588,0.033,0,0,0,0,v
2016-06-01 18:36,1.230,0.020,0,0,0,0,v
2016-06-01 18:42,1.345,0.056,0,0,0,0,v
2016-06-01 18:48,1.155,0.066,0,0,0,0,v
2016-06-01 18:54,1.237,0.030,0,0,0,0,v
2016-06-01 19:00,1.142,0.039,0,0,0,0,v
2016-06-01 19:06,1.037,0.023,0,0,0,0,v
2016-06-01 19:12,1.043,0.033,0,0,0,0,v
2016-06-01 19:18,0.965,0.033,0,0,0,0,v
2016-06-01 19:24,0.991,0.026,0,0,0,0,v
2016-06-01 19:30,0.988,0.066,0,0,0,0,v
2016-06-01 19:36,0.919,0.043,0,0,0,0,v
2016-06-01 19:42,0.915,0.030,0,0,0,0,v
2016-06-01 19:48,0.942,0.023,0,0,0,0,v
2016-06-01 19:54,1.043,0.023,0,0,0,0,v
2016-06-01 20:00,1.001,0.052,0,0,0,0,v
2016-06-01 20:06,0.850,0.049,0,0,0,0,v
2016-06-01 20:12,0.978,0.030,0,0,0,0,v
2016-06-01 20:18,0.840,0.052,0,0,0,0,v
2016-06-01 20:24,1.033,0.046,0,0,0,0,v
2016-06-01 20:30,0.883,0.026,0,0,0,0,v
2016-06-01 20:36,1.020,0.062,0,0,0,0,v
2016-06-01 20:42,1.079,0.075,0,0,0,0,v
2016-06-01 20:48,0.935,0.059,0,0,0,0,v
2016-06-01 20:54,1.076,0.046,0,0,0,0,v
2016-06-01 21:00,1.099,0.039,0,0,0,0,v
2016-06-01 21:06,1.214,0.039,0,0,0,0,v
2016-06-01 21:12,1.299,0.036,0,0,0,0,v
2016-06-01 21:18,1.306,0.033,0,0,0,0,v
2016-06-01 21:24,1.417,0.043,0,0,0,0,v
2016-06-01 21:30,1.470,0.036,0,0,0,0,v
2016-06-01 21:36,1.483,0.033,0,0,0,0,v
2016-06-01 21:42,1.565,0.043,0,0,0,0,v
2016-06-01 21:48,1.699,0.033,0,0,0,0,v
2016-06-01 21:54,1.686,0.030,0,0,0,0,v
2016-06-01 22:00,1.821,0.033,0,0,0,0,v
2016-06-01 22:06,2.113,0.046,0,0,0,0,v
2016-06-01 22:12,2.011,0.033,0,0,0,0,v
2016-06-01 22:18,2.057,0.059,0,0,0,0,v
2016-06-01 22:24,2.375,0.056,0,0,0,0,v
2016-06-01 22:30,2.201,0.043,0,0,0,0,v
2016-06-01 22:36,2.510,0.043,0,0,0,0,v
2016-06-01 22:42,2.582,0.036,0,0,0,0,v
2016-06-01 22:48,2.808,0.023,0,0,0,0,v
2016-06-01 22:54,2.867,0.046,0,0,0,0,v
2016-06-01 23:00,3.018,0.092,0,0,0,0,v
2016-06-01 23:06,3.136,0.036,0,0,0,0,v
2016-06-01 23:12,3.140,0.052,0,0,0,0,v
2016-06-01 23:18,3.337,0.059,0,0,0,0,v
2016-06-01 23:24,3.415,0.033,0,0,0,0,v
2016-06-01 23:30,3.514,0.043,0,0,0,0,v
2016-06-01 23:36,3.622,0.046,0,0,0,0,v
2016-06-01 23:42,3.783,0.049,0,0,0,0,v
2016-06-01 23:48,3.973,0.046,0,0,0,0,v
2016-06-01 23:54,3.878,0.075,0,0,0,0,v
2016-06-02 00:00,4.104,0.039,0,0,0,0,v
2016-06-02 00:06,4.216,0.046,0,0,0,0,v
2016-06-02 00:12,4.232,0.056,0,0,0,0,v
2016-06-02 00:18,4.485,0.052,0,0,0,0,v
2016-06-02 00:24,4.560,0.059,0,0,0,0,v
2016-06-02 00:30,4.757,0.102,0,0,0,0,v
2016-06-02 00:36,4.823,0.059,0,0,0,0,v
2016-06-02 00:42,4.879,0.052,0,0,0,0,v
2016-06-02 00:48,5.033,0.062,0,0,0,0,v
2016-06-02 00:54,5.075,0.095,0,0,0,0,v
2016-06-02 01:00,5.115,0.066,0,0,0,0,v
2016-06-02 01:06,5.299,0.095,0,0,0,0,v
2016-06-02 01:12,5.338,0.056,0,0,0,0,v
2016-06-02 01:18,5.413,0.066,0,0,0,0,v
2016-06-02 01:24,5.348,0.069,0,0,0,0,v
2016-06-02 01:30,5.535,0.075,0,0,0,0,v
2016-06-02 01:36,5.495,0.089,0,0,0,0,v
2016-06-02 01:42,5.627,0.049,0,0,0,0,v
2016-06-02 01:48,5.702,0.052,0,0,0,0,v
2016-06-02 01:54,5.764,0.069,0,0,0,0,v
2016-06-02 02:00,5.804,0.043,0,0,0,0,v
2016-06-02 02:06,5.833,0.062,0,0,0,0,v
2016-06-02 02:12,5.863,0.043,0,0,0,0,v
2016-06-02 02:18,5.830,0.085,0,0,0,0,v
2016-06-02 02:24,5.896,0.046,0,0,0,0,v
2016-06-02 02:30,5.850,0.046,0,0,0,0,v
2016-06-02 02:36,5.984,0.049,0,0,0,0,v
2016-06-02 02:42,5.804,0.052,0,0,0,0,v
2016-06-02 02:48,5.915,0.072,0,0,0,0,v
2016-06-02 02:54,5.745,0.075,0,0,0,0,v
2016-06-02 03:00,5.873,0.075,0,0,0,0,v
2016-06-02 03:06,5.666,0.075,0,0,0,0,v
2016-06-02 03:12,5.728,0.062,0,0,0,0,v
2016-06-02 03:18,5.663,0.069,0,0,0,0,v
2016-06-02 03:24,5.676,0.069,0,0,0,0,v
2016-06-02 03:30,5.574,0.098,0,0,0,0,v
2016-06-02 03:36,5.571,0.092,0,0,0,0,v
2016-06-02 03:42,5.492,0.098,0,0,0,0,v
2016-06-02 03:48,5.240,0.112,0,0,0,0,v
2016-06-02 03:54,5.312,0.062,0,0,0,0,v
2016-06-02 04:00,5.174,0.049,0,0,0,0,v
2016-06-02 04:06,5.233,0.085,0,0,0,0,v
2016-06-02 04:12,5.033,0.075,0,0,0,0,v
2016-06-02 04:18,4.993,0.059,0,0,0,0,v
2016-06-02 04:24,4.908,0.059,0,0,0,0,v
2016-06-02 04:30,4.646,0.075,0,0,0,0,v
2016-06-02 04:36,4.560,0.039,0,0,0,0,v
2016-06-02 04:42,4.541,0.056,0,0,0,0,v
2016-06-02 04:48,4.337,0.052,0,0,0,0,v
2016-06-02 04:54,4.265,0.085,0,0,0,0,v
2016-06-02 05:00,3.976,0.043,0,0,0,0,v
2016-06-02 05:06,4.003,0.066,0,0,0,0,v
2016-06-02 05:12,3.760,0.059,0,0,0,0,v
2016-06-02 05:18,3.658,0.059,0,0,0,0,v
2016-06-02 05:24,3.560,0.052,0,0,0,0,v
2016-06-02 05:30,3.340,0.066,0,0,0,0,v
2016-06-02 05:36,3.251,0.049,0,0,0,0,v
2016-06-02 05:42,3.212,0.062,0,0,0,0,v
2016-06-02 05:48,3.077,0.046,0,0,0,0,v
2016-06-02 05:54,2.933,0.059,0,0,0,0,v
2016-06-02 06:00,2.753,0.075,0,0,0,0,v
2016-06-02 06:06,2.625,0.039,0,0,0,0,v
2016-06-02 06:12,2.477,0.043,0,0,0,0,v
2016-06-02 06:18,2.385,0.075,0,0,0,0,v
2016-06-02 06:24,2.264,0.043,0,0,0,0,v
2016-06-02 06:30,2.073,0.052,0,0,0,0,v
2016-06-02 06:36,1.926,0.069,0,0,0,0,v
2016-06-02 06:42,1.650,0.072,0,0,0,0,v
2016-06-02 06:48,1.719,0.049,0,0,0,0,v
2016-06-02 06:54,1.496,0.023,0,0,0,0,v
2016-06-02 07:00,1.437,0.039,0,0,0,0,v
2016-06-02 07:06,1.270,0.069,0,0,0,0,v
2016-06-02 07:12,1.063,0.108,0,0,0,0,v
2016-06-02 07:18,1.135,0.098,0,0,0,0,v
2016-06-02 07:24,0.869,0.046,0,0,0,0,v
2016-06-02 07:30,1.119,0.020,0,0,0,0,v
2016-06-02 07:36,0.650,0.056,0,0,0,0,v
2016-06-02 07:42,0.702,0.089,0,0,0,0,v
2016-06-02 07:48,0.650,0.098,0,0,0,0,v
2016-06-02 07:54,0.436,0.049,0,0,0,0,v
2016-06-02 08:00,0.577,0.043,0,0,0,0,v
2016-06-02 08:06,0.361,0.043,0,0,0,0,v
2016-06-02 08:12,0.348,0.059,0,0,0,0,v
2016-06-02 08:18,0.141,0.072,0,0,0,0,v
2016-06-02 08:24,0.030,0.043,0,0,0,0,v
2016-06-02 08:30,0.200,0.033,0,0,0,0,v
2016-06-02 08:36,-0.161,0.030,0,0,0,0,v
2016-06-02 08:42,0.115,0.043,0,0,0,0,v
2016-06-02 08:48,-0.233,0.049,0,0,0,0,v
2016-06-02 08:54,-0.098,0.000,0,0,0,0,v
2016-06-02 09:00,-0.121,0.026,0,0,0,0,v
2016-06-02 09:06,-0.161,0.030,0,0,0,0,v
2016-06-02 09:12,0.082,0.036,0,0,0,0,v
2016-06-02 09:18,-0.315,0.062,0,0,0,0,v
2016-06-02 09:24,-0.121,0.069,0,0,0,0,v
2016-06-02 09:30,-0.085,0.033,0,0,0,0,v
2016-06-02 09:36,-0.148,0.030,0,0,0,0,v
2016-06-02 09:42,0.010,0.046,0,0,0,0,v
2016-06-02 09:48,-0.023,0.056,0,0,0,0,v
2016-06-02 09:54,-0.105,0.043,0,0,0,0,v
2016-06-02 10:00,-0.026,0.023,0,0,0,0,v
2016-06-02 10:06,-0.089,0.016,0,0,0,0,v
2016-06-02 10:12,0.072,0.043,0,0,0,0,v
2016-06-02 10:18,0.118,0.020,0,0,0,0,v
2016-06-02 10:24,-0.007,0.069,0,0,0,0,v
2016-06-02 10:30,0.259,0.030,0,0,0,0,v
2016-06-02 10:36,0.098,0.046,0,0,0,0,v
2016-06-02 10:42,0.240,0.049,0,0,0,0,v
2016-06-02 10:48,0.456,0.046,0,0,0,0,v
2016-06-02 10:54,0.358,0.066,0,0,0,0,v
2016-06-02 11:00,0.650,0.036,0,0,0,0,v
2016-06-02 11:06,0.390,0.079,0,0,0,0,v
2016-06-02 11:12,0.915,0.043,0,0,0,0,v
2016-06-02 11:18,0.758,0.033,0,0,0,0,v
2016-06-02 11:24,1.010,0.059,0,0,0,0,v
2016-06-02 11:30,1.119,0.026,0,0,0,0,v
2016-06-02 11:36,1.083,0.030,0,0,0,0,v
2016-06-02 11:42,1.250,0.030,0,0,0,0,v
2016-06-02 11:48,1.270,0.036,0,0,0,0,v
2016-06-02 11:54,1.562,0.059,0,0,0,0,v
2016-06-02 12:00,1.555,0.056,0,0,0,0,v
2016-06-02 12:06,1.680,0.075,0,0,0,0,v
2016-06-02 12:12,1.732,0.049,0,0,0,0,v
2016-06-02 12:18,1.873,0.026,0,0,0,0,v
2016-06-02 12:24,1.913,0.030,0,0,0,0,v
2016-06-02 12:30,2.008,0.052,0,0,0,0,v
2016-06-02 12:36,2.188,0.036,0,0,0,0,v
2016-06-02 12:42,2.136,0.026,0,0,0,0,v
2016-06-02 12:48,2.388,0.085,0,0,0,0,v
2016-06-02 12:54,2.477,0.036,0,0,0,0,v
2016-06-02 13:00,2.526,0.030,0,0,0,0,v
2016-06-02 13:06,2.710,0.043,0,0,0,0,v
2016-06-02 13:12,2.812,0.052,0,0,0,0,v
2016-06-02 13:18,2.943,0.049,0,0,0,0,v
2016-06-02 13:24,2.904,0.056,0,0,0,0,v
2016-06-02 13:30,3.215,0.036,0,0,0,0,v
2016-06-02 13:36,3.261,0.052,0,0,0,0,v
2016-06-02 13:42,3.419,0.043,0,0,0,0,v
2016-06-02 13:48,3.448,0.046,0,0,0,0,v
2016-06-02 13:54,3.448,0.046,0,0,0,0,v
2016-06-02 14:00,3.602,0.066,0,0,0,0,v
2016-06-02 14:06,3.520,0.049,0,0,0,0,v
2016-06-02 14:12,3.684,0.079,0,0,0,0,v
2016-06-02 14:18,3.671,0.059,0,0,0,0,v
2016-06-02 14:24,3.730,0.069,0,0,0,0,v
2016-06-02 14:30,3.835,0.059,0,0,0,0,v
2016-06-02 14:36,3.766,0.023,0,0,0,0,v
2016-06-02 14:42,3.832,0.026,0,0,0,0,v
2016-06-02 14:48,3.911,0.056,0,0,0,0,v
2016-06-02 14:54,3.809,0.059,0,0,0,0,v
2016-06-02 15:00,3.907,0.036,0,0,0,0,v
2016-06-02 15:06,3.960,0.039,0,0,0,0,v
2016-06-02 15:12,4.039,0.033,0,0,0,0,v
2016-06-02 15:18,4.065,0.049,0,0,0,0,v
2016-06-02 15:24,3.986,0.046,0,0,0,0,v
2016-06-02 15:30,4.035,0.059,0,0,0,0,v
2016-06-02 15:36,3.930,0.036,0,0,0,0,v
2016-06-02 15:42,4.154,0.049,0,0,0,0,v
2016-06-02 15:48,4.035,0.072,0,0,0,0,v
2016-06-02 15:54,3.983,0.033,0,0,0,0,v
2016-06-02 16:00,4.019,0.085,0,0,0,0,v
2016-06-02 16:06,3.868,0.026,0,0,0,0,v
2016-06-02 16:12,3.891,0.056,0,0,0,0,v
2016-06-02 16:18,3.750,0.059,0,0,0,0,v
2016-06-02 16:24,3.832,0.056,0,0,0,0,v
2016-06-02 16:30,3.757,0.066,0,0,0,0,v
2016-06-02 16:36,3.701,0.092,0,0,0,0,v
2016-06-02 16:42,3.730,0.082,0,0,0,0,v
2016-06-02 16:48,3.415,0.056,0,0,0,0,v
2016-06-02 16:54,3.714,0.056,0,0,0,0,v
2016-06-02 17:00,3.264,0.049,0,0,0,0,v
2016-06-02 17:06,3.553,0.085,0,0,0,0,v
2016-06-02 17:12,3.278,0.056,0,0,0,0,v
2016-06-02 17:18,3.304,0.059,0,0,0,0,v
2016-06-02 17:24,3.304,0.085,0,0,0,0,v
2016-06-02 17:30,3.087,0.066,0,0,0,0,v
2016-06-02 17:36,3.058,0.102,0,0,0,0,v
2016-06-02 17:42,2.913,0.043,0,0,0,0,v
2016-06-02 17:48,2.782,0.059,0,0,0,0,v
2016-06-02 17:54,2.913,0.030,0,0,0,0,v
2016-06-02 18:00,2.612,0.046,0,0,0,0,v
2016-06-02 18:06,2.720,0.030,0,0,0,0,v
2016-06-02 18:12,2.470,0.036,0,0,0,0,v
2016-06-02 18:18,2.438,0.043,0,0,0,0,v
2016-06-02 18:24,2.375,0.066,0,0,0,0,v
2016-06-02 18:30,2.208,0.036,0,0,0,0,v
2016-06-02 18:36,2.185,0.030,0,0,0,0,v
2016-06-02 18:42,2.096,0.069,0,0,0,0,v
2016-06-02 18:48,1.903,0.059,0,0,0,0,v
2016-06-02 18:54,2.087,0.026,0,0,0,0,v
2016-06-02 19:00,1.772,0.039,0,0,0,0,v
2016-06-02 19:06,1.821,0.023,0,0,0,0,v
2016-06-02 19:12,1.762,0.020,0,0,0,0,v
2016-06-02 19:18,1.693,0.046,0,0,0,0,v
2016-06-02 19:24,1.631,0.023,0,0,0,0,v
2016-06-02 19:30,1.506,0.043,0,0,0,0,v
2016-06-02 19:36,1.542,0.049,0,0,0,0,v
2016-06-02 19:42,1.371,0.033,0,0,0,0,v
2016-06-02 19:48,1.503,0.036,0,0,0,0,v
2016-06-02 19:54,1.247,0.033,0,0,0,0,v
2016-06-02 20:00,1.299,0.052,0,0,0,0,v
2016-06-02 20:06,1.309,0.026,0,0,0,0,v
2016-06-02 20:12,1.191,0.033,0,0,0,0,v
2016-06-02 20:18,1.194,0.052,0,0,0,0,v
2016-06-02 20:24,1.053,0.062,0,0,0,0,v
2016-06-02 20:30,1.053,0.046,0,0,0,0,v
2016-06-02 20:36,1.240,0.052,0,0,0,0,v
2016-06-02 20:42,0.981,0.033,0,0,0,0,v
2016-06-02 20:48,1.115,0.069,0,0,0,0,v
2016-06-02 20:54,1.083,0.069,0,0,0,0,v
2016-06-02 21:00,1.129,0.049,0,0,0,0,v
2016-06-02 21:06,1.191,0.046,0,0,0,0,v
2016-06-02 21:12,1.243,0.046,0,0,0,0,v
2016-06-02 21:18,1.214,0.043,0,0,0,0,v
2016-06-02 21:24,1.362,0.030,0,0,0,0,v
2016-06-02 21:30,1.253,0.026,0,0,0,0,v
2016-06-02 21:36,1.398,0.030,0,0,0,0,v
2016-06-02 21:42,1.273,0.030,0,0,0,0,v
2016-06-02 21:48,1.417,0.059,0,0,0,0,v
2016-06-02 21:54,1.447,0.062,0,0,0,0,v
2016-06-02 22:00,1.473,0.069,0,0,0,0,v
2016-06-02 22:06,1.706,0.052,0,0,0,0,v
2016-06-02 22:12,1.407,0.036,0,0,0,0,v
2016-06-02 22:18,1.900,0.033,0,0,0,0,v
2016-06-02 22:24,1.627,0.030,0,0,0,0,v
2016-06-02 22:30,1.857,0.052,0,0,0,0,v
2016-06-02 22:36,1.923,0.056,0,0,0,0,v
2016-06-02 22:42,1.969,0.062,0,0,0,0,v
2016-06-02 22:48,2.208,0.043,0,0,0,0,v
2016-06-02 22:54,2.152,0.046,0,0,0,0,v
2016-06-02 23:00,2.375,0.033,0,0,0,0,v
2016-06-02 23:06,2.484,0.036,0,0,0,0,v
2016-06-02 23:12,2.621,0.033,0,0,0,0,v
2016-06-02 23:18,2.736,0.043,0,0,0,0,v
2016-06-02 23:24,2.779,0.020,0,0,0,0,v
2016-06-02 23:30,3.064,0.062,0,0,0,0,v
